index,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy
2392,0.0,0.0,0.2,0.2,0.3,0.1,0.0,0.0,0.1
2393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2394,0.125,0.0,0.0,0.125,0.25,0.375,0.0,0.0,0.0
2395,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.0,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705
2396,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2397,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.0
2398,0.0,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182
2399,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.125
2400,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0
2401,0.0625,0.0625,0.3125,0.0,0.375,0.0625,0.0,0.0,0.125
2402,0.05555555555555555,0.0,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
2403,0.15,0.15,0.1,0.05,0.2,0.1,0.05,0.05,0.1
2404,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285
2405,0.0,0.125,0.1875,0.0,0.25,0.1875,0.1875,0.0,0.0
2406,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.1875
2407,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0
2408,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0
2409,0.06666666666666667,0.06666666666666667,0.2,0.0,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2410,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0
2411,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2412,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0
2413,0.0,0.0,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.0,0.0,0.07142857142857142,0.14285714285714285
2414,0.0,0.0,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182
2415,0.0,0.0,0.15384615384615385,0.07692307692307693,0.5384615384615384,0.0,0.0,0.0,0.15384615384615385
2416,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.0
2417,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.2916666666666667,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333
2418,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.125
2419,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.0
2420,0.0,0.0,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.15384615384615385
2421,0.25,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0
2422,0.08,0.08,0.12,0.0,0.24,0.16,0.04,0.04,0.04
2423,0.09090909090909091,0.0,0.18181818181818182,0.0,0.6363636363636364,0.09090909090909091,0.0,0.0,0.0
2424,0.09090909090909091,0.0,0.2727272727272727,0.0,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
2425,0.05555555555555555,0.0,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555
2426,0.0,0.0,0.3125,0.125,0.25,0.0,0.0,0.0,0.0625
2427,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0
2428,0.0625,0.0,0.125,0.0625,0.25,0.0625,0.0625,0.0625,0.1875
2429,0.0,0.0,0.1,0.1,0.4,0.1,0.0,0.1,0.0
2430,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2431,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.0,0.0,0.15789473684210525
2432,0.0,0.0,0.23529411764705882,0.058823529411764705,0.4117647058823529,0.0,0.0,0.0,0.11764705882352941
2433,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0
2434,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091
2435,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,0.0
2436,0.2,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.1
2437,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.0,0.0
2438,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.0,0.09090909090909091,0.045454545454545456
2439,0.21212121212121213,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.24242424242424243,0.21212121212121213,0.09090909090909091,0.0
2440,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333
2441,0.125,0.125,0.125,0.0,0.25,0.25,0.125,0.0,0.0
2442,0.0625,0.0625,0.1875,0.09375,0.21875,0.03125,0.03125,0.09375,0.125
2443,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.0,0.23809523809523808,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.09523809523809523
2444,0.0,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091
2445,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.0,0.0,0.07692307692307693
2446,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2447,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285
2448,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.2
2449,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666
2450,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0
2451,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0
2452,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111
2453,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.18181818181818182
2454,0.0,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666
2455,0.0,0.04,0.08,0.12,0.28,0.04,0.04,0.04,0.16
2456,0.0,0.08,0.16,0.08,0.2,0.04,0.04,0.04,0.2
2457,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525
2458,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091
2459,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.1111111111111111
2460,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.2608695652173913,0.13043478260869565,0.0,0.0,0.17391304347826086
2461,0.03125,0.0,0.15625,0.09375,0.28125,0.0625,0.03125,0.03125,0.15625
2462,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0
2463,0.15,0.05,0.1,0.05,0.2,0.15,0.15,0.05,0.05
2464,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.047619047619047616,0.0,0.09523809523809523,0.14285714285714285
2465,0.1,0.05,0.15,0.0,0.1,0.3,0.15,0.0,0.05
2466,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693
2467,0.0,0.0,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.15384615384615385
2468,0.0625,0.0,0.1875,0.0625,0.25,0.0625,0.0,0.0,0.1875
2469,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.25,0.25,0.0,0.08333333333333333
2470,0.06666666666666667,0.0,0.2,0.0,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667
2471,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941
2472,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.2222222222222222
2473,0.125,0.125,0.125,0.0,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.0
2474,0.1,0.0,0.3,0.0,0.2,0.2,0.1,0.0,0.1
2475,0.09090909090909091,0.0,0.09090909090909091,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091
2476,0.2,0.06666666666666667,0.2,0.0,0.0,0.3333333333333333,0.2,0.0,0.0
2477,0.08695652173913043,0.0,0.2608695652173913,0.043478260869565216,0.2608695652173913,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.08695652173913043
2478,0.0,0.08333333333333333,0.25,0.0,0.25,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333
2479,0.06451612903225806,0.0,0.22580645161290322,0.03225806451612903,0.22580645161290322,0.1935483870967742,0.06451612903225806,0.03225806451612903,0.0967741935483871
2480,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285
2481,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333
2482,0.0,0.0625,0.1875,0.125,0.4375,0.0,0.0,0.0,0.125
2483,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.25,0.125,0.041666666666666664,0.041666666666666664,0.125
2484,0.0,0.0,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.0,0.07692307692307693
2485,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
2486,0.05,0.0,0.1,0.0,0.3,0.2,0.1,0.05,0.15
2487,0.07407407407407407,0.0,0.25925925925925924,0.037037037037037035,0.25925925925925924,0.07407407407407407,0.037037037037037035,0.0,0.14814814814814814
2488,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222
2489,0.0,0.0,0.125,0.125,0.375,0.0,0.125,0.125,0.0
2490,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0
2491,0.03571428571428571,0.03571428571428571,0.25,0.07142857142857142,0.32142857142857145,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.07142857142857142
2492,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.1
2493,0.0,0.0,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.0,0.0,0.11764705882352941
2494,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.0
2495,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.0,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616
2496,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.07142857142857142
2497,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693
2498,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0
2499,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.25,0.0,0.08333333333333333,0.0,0.16666666666666666
2500,0.0625,0.0,0.1875,0.0625,0.25,0.125,0.0,0.0625,0.125
2501,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0
2502,0.0,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0
2503,0.07692307692307693,0.0,0.46153846153846156,0.0,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0
2504,0.16,0.08,0.12,0.0,0.2,0.16,0.0,0.0,0.08
2505,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0
2506,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693
2507,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
2508,0.1111111111111111,0.0,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0
2509,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0
2510,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142
2511,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142
2512,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
2513,0.15384615384615385,0.0,0.3076923076923077,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.0
2514,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.0
2515,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0
2516,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285
2517,0.0,0.0,0.25,0.08333333333333333,0.25,0.25,0.08333333333333333,0.0,0.08333333333333333
2518,0.1,0.15,0.0,0.05,0.25,0.2,0.05,0.1,0.05
2519,0.0,0.125,0.1875,0.125,0.1875,0.0625,0.0625,0.0,0.125
2520,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
2521,0.125,0.0,0.0,0.0,0.25,0.25,0.125,0.0,0.125
2522,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.10810810810810811,0.13513513513513514,0.10810810810810811,0.10810810810810811,0.0,0.13513513513513514
2523,0.0,0.0,0.2,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,0.2
2524,0.0,0.0,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.0,0.0,0.08333333333333333
2525,0.0,0.0,0.24,0.08,0.32,0.0,0.08,0.0,0.16
2526,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.047619047619047616
2527,0.0,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091
2528,0.16129032258064516,0.0967741935483871,0.12903225806451613,0.06451612903225806,0.16129032258064516,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.0967741935483871
2529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2530,0.12,0.04,0.12,0.08,0.24,0.16,0.08,0.08,0.04
2531,0.125,0.0,0.125,0.125,0.375,0.0,0.0,0.0,0.125
2532,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0
2533,0.10344827586206896,0.034482758620689655,0.13793103448275862,0.06896551724137931,0.1724137931034483,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.13793103448275862
2534,0.0,0.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.0,0.09090909090909091,0.0,0.18181818181818182
2535,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705
2536,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.2,0.13333333333333333,0.0,0.0
2537,0.0,0.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
2538,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
2539,0.0,0.0,0.1,0.1,0.4,0.1,0.1,0.0,0.1
2540,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666
2541,0.0,0.0,0.16666666666666666,0.1111111111111111,0.3888888888888889,0.0,0.0,0.05555555555555555,0.1111111111111111
2542,0.09090909090909091,0.0,0.09090909090909091,0.0,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
2543,0.1,0.1,0.2,0.1,0.2,0.1,0.0,0.0,0.0
2544,0.125,0.0625,0.0625,0.0625,0.125,0.1875,0.125,0.125,0.0625
2545,0.07692307692307693,0.0,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693
2546,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0
2547,0.16666666666666666,0.125,0.0,0.125,0.041666666666666664,0.20833333333333334,0.125,0.16666666666666666,0.0
2548,0.0,0.0,0.125,0.125,0.25,0.125,0.0,0.0,0.25
2549,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.0,0.0
2550,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.2
2551,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142
2552,0.0,0.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.0,0.18181818181818182
2553,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2
2554,0.0,0.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182
2555,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2556,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.0
2557,0.037037037037037035,0.0,0.14814814814814814,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.14814814814814814
2558,0.047619047619047616,0.0,0.23809523809523808,0.047619047619047616,0.38095238095238093,0.0,0.0,0.0,0.19047619047619047
2559,0.09090909090909091,0.045454545454545456,0.2727272727272727,0.045454545454545456,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0
2560,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842
2561,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2562,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
2563,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091
2564,0.03225806451612903,0.06451612903225806,0.1935483870967742,0.03225806451612903,0.25806451612903225,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.12903225806451613
2565,0.0,0.09090909090909091,0.36363636363636365,0.0,0.36363636363636365,0.0,0.0,0.0,0.09090909090909091
2566,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
2567,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.17142857142857143,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.02857142857142857
2568,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0
2569,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.2857142857142857,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.0
2570,0.045454545454545456,0.0,0.13636363636363635,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.13636363636363635
2571,0.08695652173913043,0.043478260869565216,0.21739130434782608,0.13043478260869565,0.2608695652173913,0.08695652173913043,0.0,0.0,0.08695652173913043
2572,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842
2573,0.125,0.125,0.125,0.0,0.125,0.25,0.0,0.125,0.125
2574,0.05555555555555555,0.0,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.0,0.05555555555555555
2575,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.0,0.17647058823529413
2576,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.08333333333333333,0.0,0.08333333333333333
2577,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
2578,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2579,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0
2580,0.0625,0.0,0.125,0.0625,0.375,0.0,0.0,0.0,0.1875
2581,0.09090909090909091,0.0,0.09090909090909091,0.0,0.36363636363636365,0.0,0.0,0.0,0.2727272727272727
2582,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.2857142857142857
2583,0.2,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0
2584,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.2
2585,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666
2586,0.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111
2587,0.125,0.125,0.125,0.0,0.1875,0.1875,0.0,0.0625,0.0625
2588,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222
2589,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285
2590,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.10526315789473684
2591,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.07692307692307693
2592,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0
2593,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.23076923076923078,0.3076923076923077,0.0,0.0,0.0
2594,0.0,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0
2595,0.0,0.0,0.25,0.0,0.25,0.08333333333333333,0.0,0.0,0.25
2596,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.0,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.10526315789473684
2597,0.0,0.047619047619047616,0.19047619047619047,0.09523809523809523,0.3333333333333333,0.09523809523809523,0.0,0.0,0.09523809523809523
2598,0.05555555555555555,0.0,0.16666666666666666,0.0,0.3333333333333333,0.05555555555555555,0.0,0.0,0.16666666666666666
2599,0.0,0.0,0.18518518518518517,0.07407407407407407,0.2962962962962963,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.1111111111111111
2600,0.0,0.0,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0
2601,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.0,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705
2602,0.0,0.0,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333
2603,0.0,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111
2604,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1111111111111111
2605,0.0625,0.0,0.125,0.1875,0.1875,0.0625,0.0,0.0,0.1875
2606,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.0,0.13043478260869565,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.08695652173913043
2607,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0
2608,0.13043478260869565,0.21739130434782608,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.2608695652173913,0.13043478260869565,0.043478260869565216,0.0
2609,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
2610,0.13333333333333333,0.0,0.3333333333333333,0.0,0.13333333333333333,0.2,0.06666666666666667,0.0,0.06666666666666667
2611,0.1,0.0,0.3,0.0,0.3,0.1,0.1,0.0,0.1
2612,0.1,0.0,0.2,0.05,0.2,0.05,0.0,0.0,0.2
2613,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0
2614,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
2615,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285
2616,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,0.0
2617,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.0
2618,0.0,0.0,0.2857142857142857,0.0,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142
2619,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.125,0.2916666666666667,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333
