,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy
307,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
308,0.2857142857142857,0.09523809523809523,0.0,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.09523809523809523
309,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666
310,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142
311,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
312,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.0,0.0,0.1111111111111111
313,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
314,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.2222222222222222
317,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.18518518518518517,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.07407407407407407
318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
319,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.07407407407407407
320,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333
321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
323,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285
324,0.1,0.1,0.0,0.1,0.3,0.1,0.1,0.1,0.1
325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
326,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0
327,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25
328,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666
329,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.2
331,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2
332,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667
333,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
334,0.2,0.1,0.0,0.0,0.2,0.2,0.1,0.0,0.2
335,0.0,0.0,0.125,0.125,0.25,0.0,0.0,0.0,0.25
336,0.0,0.043478260869565216,0.17391304347826086,0.13043478260869565,0.2608695652173913,0.043478260869565216,0.0,0.0,0.17391304347826086
337,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25
338,0.0,0.0,0.25,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
339,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0
340,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.0
341,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.0,0.0,0.0,0.21428571428571427
342,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
343,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333
344,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555
345,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
346,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
347,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285
348,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666
349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
350,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0
351,0.06666666666666667,0.06666666666666667,0.2,0.13333333333333333,0.26666666666666666,0.0,0.06666666666666667,0.0,0.06666666666666667
352,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
358,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
359,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
360,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
361,0.0,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111
362,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0
363,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2
364,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
366,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.0,0.15384615384615385
367,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142
368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
370,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
372,0.12,0.0,0.2,0.08,0.16,0.16,0.08,0.04,0.08
374,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091
375,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385
376,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0
378,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.19230769230769232,0.07692307692307693,0.038461538461538464,0.11538461538461539
379,0.0,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222
380,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
381,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
382,0.0,0.0,0.4,0.0,0.2,0.2,0.2,0.0,0.0
383,0.0,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
385,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.0,0.15384615384615385
386,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2
387,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0
388,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
389,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
390,0.09090909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182
391,0.125,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.125
392,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693
393,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285
394,0.0,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.125
395,0.06896551724137931,0.034482758620689655,0.2413793103448276,0.034482758620689655,0.20689655172413793,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.1724137931034483
396,0.08333333333333333,0.041666666666666664,0.25,0.041666666666666664,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
397,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941
398,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
399,0.0,0.16666666666666666,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
400,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142
402,0.09090909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091
403,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
404,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2
407,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
409,0.0625,0.0,0.125,0.0625,0.3125,0.125,0.0625,0.0625,0.0625
410,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
413,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
414,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,0.14285714285714285
415,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705
416,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.0,0.18181818181818182
417,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693
418,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
419,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.25
420,0.0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0
422,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.0,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.0
423,0.125,0.125,0.0,0.0,0.25,0.1875,0.0625,0.125,0.125
424,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
428,0.0625,0.0625,0.125,0.0625,0.25,0.1875,0.0625,0.0625,0.0625
429,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
430,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2
431,0.0,0.0,0.17647058823529413,0.0,0.4117647058823529,0.0,0.058823529411764705,0.0,0.17647058823529413
432,0.08333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.25,0.25,0.08333333333333333,0.0
433,0.0,0.0,0.125,0.0,0.375,0.0,0.125,0.0,0.25
434,0.0,0.0,0.125,0.125,0.5,0.0,0.0,0.0,0.25
435,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
436,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
437,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285
438,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
439,0.058823529411764705,0.0,0.29411764705882354,0.0,0.29411764705882354,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941
440,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.25
441,0.0,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.30434782608695654,0.08695652173913043,0.13043478260869565,0.0,0.17391304347826086
442,0.0,0.0,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
443,0.1,0.06666666666666667,0.1,0.03333333333333333,0.23333333333333334,0.13333333333333333,0.1,0.13333333333333333,0.03333333333333333
444,0.0,0.0,0.2916666666666667,0.041666666666666664,0.2916666666666667,0.0,0.0,0.0,0.20833333333333334
445,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
446,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.2
447,0.0,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.0,0.05555555555555555,0.0,0.1111111111111111
448,0.1,0.0,0.2,0.0,0.3,0.1,0.1,0.0,0.2
449,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
450,0.1,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.1
451,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111
452,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.2222222222222222
453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,0.0,0.21428571428571427
455,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666
456,0.0,0.0,0.375,0.0,0.25,0.125,0.125,0.125,0.0
457,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2
458,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2
460,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.16666666666666666
461,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
463,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
464,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0
465,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
466,0.09523809523809523,0.0,0.23809523809523808,0.0,0.3333333333333333,0.09523809523809523,0.09523809523809523,0.0,0.09523809523809523
467,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.1
468,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.16666666666666666
469,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
470,0.0,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.0,0.0,0.13333333333333333
471,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0
472,0.13333333333333333,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0
473,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.0,0.35294117647058826,0.058823529411764705,0.0,0.058823529411764705,0.0
474,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0
475,0.125,0.125,0.125,0.0,0.25,0.0,0.0,0.125,0.125
476,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0
477,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0
478,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
479,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0,0.09090909090909091
480,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0
481,0.125,0.0,0.25,0.0,0.375,0.125,0.125,0.0,0.0
482,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0
483,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
484,0.2,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333
486,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
487,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842
488,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0
489,0.1111111111111111,0.0,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
490,0.0,0.0,0.2857142857142857,0.0,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285
491,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
492,0.125,0.0,0.125,0.0,0.25,0.25,0.0,0.0,0.125
494,0.0,0.0,0.3333333333333333,0.08333333333333333,0.25,0.0,0.0,0.0,0.16666666666666666
495,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
496,0.0,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25
497,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091
498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
499,0.0,0.0,0.375,0.125,0.125,0.125,0.0,0.0,0.125
500,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0
501,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.0
502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.125,0.25,0.25,0.0,0.0,0.0,0.0
504,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
505,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0
506,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
507,0.12,0.16,0.12,0.04,0.2,0.2,0.08,0.0,0.04
508,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
509,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
510,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25
511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
512,0.0625,0.0,0.3125,0.0,0.1875,0.125,0.0625,0.0,0.0625
513,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,0.0
514,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285
515,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0
516,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
517,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
518,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
520,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
522,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2
523,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0
524,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
525,0.125,0.125,0.0,0.125,0.0,0.125,0.25,0.125,0.0
526,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
527,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
528,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842
529,0.15384615384615385,0.0,0.3076923076923077,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693
530,0.07692307692307693,0.0,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693
531,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0
532,0.0,0.0,0.125,0.125,0.5,0.0,0.0,0.0,0.25
533,0.125,0.0,0.25,0.125,0.25,0.125,0.0,0.0,0.125
534,0.0,0.0,0.3125,0.0625,0.4375,0.0,0.0,0.0,0.125
535,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.14285714285714285
536,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.11764705882352941
537,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
539,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.0,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0
540,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.0
541,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0
542,0.08333333333333333,0.041666666666666664,0.125,0.041666666666666664,0.25,0.08333333333333333,0.08333333333333333,0.0,0.20833333333333334
543,0.0,0.0,0.25,0.125,0.25,0.125,0.0,0.0,0.125
544,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.35294117647058826,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941
545,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667
546,0.1111111111111111,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111
548,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.1111111111111111
549,0.0,0.0,0.3125,0.1875,0.375,0.0,0.0,0.0,0.125
550,0.4,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0
551,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.2692307692307692,0.11538461538461539,0.07692307692307693,0.0,0.15384615384615385
552,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285
553,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
554,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
555,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182
556,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0
557,0.1,0.0,0.2,0.0,0.1,0.2,0.1,0.0,0.1
558,0.034482758620689655,0.06896551724137931,0.20689655172413793,0.034482758620689655,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.034482758620689655,0.06896551724137931
559,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0
560,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0
561,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
562,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
564,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
565,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
566,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
567,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111
568,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
569,0.08333333333333333,0.125,0.125,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333
570,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
571,0.0,0.0,0.3125,0.0625,0.1875,0.0625,0.0625,0.0625,0.0625
572,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
573,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091
574,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
575,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
578,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0
579,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
580,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0
581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
582,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693
583,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0
584,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
585,0.125,0.125,0.25,0.125,0.125,0.125,0.0,0.125,0.0
588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
